uniqid,pid_filter,dem_ex_1,dem_ex_2,dem_ex_3,rep_ex_1,rep_ex_2,rep_ex_3,gender,state,age,educ,race,hispanic,pship,pship_text,dem_branch,rep_branch,ind_branch,demlead4,replead4,libcon_1,libcon_2,libcon_3,libcon_4,libcon_5,libcon_6,media1_1,media1_2,media1_3,media1_4,media1_5,media1_6,media1_7,media1_9,media1_10,media1_11,media1_12,media1_13,media1_14,media1_15,media1_16,media2_1,media2_2,media2_3,media2_4,media2_5,media2_6,media2_7,media2_8,media2_9,media2_10,media2_11,media2_12,media2_13,pidimp,piddesc,pidwe,pidid,pidid1,ideo,pid7,pid3,name,recall_party,recall_order,recall_rating,cfscore,dwnom1,dwnom2,cfscoresdyn,Male,Age18_29,Age30_49,White,College_grad,Democrat,Republican,agenum,exec,gov,leg,legleader
R_081H9XY1mXMw0Hr,Dem,barack obama,nancy pelosi,joe biden,george bush,john boehner,george bush sr.,Male,New York,18-29,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Al Gore,Paul Ryan,3.9000001,6.0999999,3.4000001,5.3000002,5.8000002,3.7,The Simpsons,,,,,,,,,,,,,,,,,,None of these,,,,,,,,,,Not very important,Very well,Never,Somewhat,,Moderate,3,Democrat,john boehner,rep,2,5.3000002,.94836026,0.526000023,-0.111000001,.943115,1,1,0,1,1,1,0,23.5,0,0,1,1
R_4VFwcqSMPx7lGgR,Dem,barack obama,nancy pelosi,harry reid,john boehner,eric cantor,ted cruz,Male,Iowa,30-49,Some college,White/Caucasian,FALSE,Other party (please specify below),Green,,,Closer to Democratic,Hillary Clinton,Mitch McConnell,4.0999999,5.0999999,2,6.9000001,3,5.0999999,,,ABC World News,,,,,,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,,,,Rachel Maddow Show,,Not very important,Very well,Most of the time,,Somewhat,Liberal,3,Democrat,john boehner,rep,1,5.0999999,.94836026,0.526000023,-0.111000001,.943115,1,0,1,1,0,1,0,39.5,0,0,1,1
R_ewwIXqUZ7Ympx5j,Dem,barak obama,nancy pelosi,harry reed,john boener,mitch mcconnell,rand paul,Male,Florida,50+,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John Kerry,Ted Cruz,4.5,6,4,6.0999999,4,7,The Simpsons,,,,,,,,,,,,,,,,,,None of these,,,,,,,,,,Not very important,Not very well,Rarely,Very little,,Moderate,2,Democrat,john boehner,rep,1,6,.94836026,0.526000023,-0.111000001,.943115,1,0,0,1,1,1,0,60,0,0,1,1
R_6usdyCePaqyYMe1,Rep,obama,al gore,oprah,george bush,mitt romney,john bohner,Female,Delaware,18-29,Bachelor's degree,Asian,FALSE,Republican,,,Not very strong Republican,,Bill Clinton,John McCain,2.0999999,5.1999998,3.0999999,7,3.0999999,6.1999998,The Simpsons,,,Today Show,,,,Good Morning America,,,CNN Headline News / Newsroom,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,Ellen DeGeneres Show,,,,,,,,,Not very important,Not very well,Rarely,Somewhat,,Conservative,6,Republican,john boehner,rep,3,6.1999998,.94836026,0.526000023,-0.111000001,.943115,0,1,0,0,1,0,1,23.5,0,0,1,1
R_4SnQoN15U4CE9Vj,Dem,nancy pelosi,harry reid,barack obama,john boehner,chris christie,paul rand,Female,Arizona,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Hillary Clinton,Sarah Palin,1,7,1,7,1,7,The Simpsons,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Rarely,Somewhat,,Liberal,2,Democrat,john boehner,rep,1,7,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,1,1,0,39.5,0,0,1,1
R_9RmICihDS8LCvRj,Ind,barrak oboma,john kennedy,ted kennedy,john boehner,ronald reagan,john mccain,Female,Wisconsin,50+,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Neither,John Kerry,Chris Christie,1.3,6.3000002,1.3,6.0999999,4,4,,,,,,,,,,,CNN Headline News / Newsroom,,,,,,,,None of these,,,,,,,,,,Not very important,Not very well,Rarely,Very little,,Conservative,4,Independent,john boehner,rep,1,6.3000002,.94836026,0.526000023,-0.111000001,.943115,0,0,0,1,1,0,0,60,0,0,1,1
R_6mpdJsk6jn0pWh7,Rep,nancy pelosi,harry reid,barack obama,ted cruz,john boehner,pat buchanan,Male,Illinois,30-49,High school degree or equivalent,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Hillary Clinton,Ronald Reagan,2.5,6,2,5.5,2,5,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not important at all,Not very well,Never,Somewhat,,Conservative,6,Republican,john boehner,rep,2,5.5,.94836026,0.526000023,-0.111000001,.943115,1,0,1,1,0,0,1,39.5,0,0,1,1
R_eX2m8XmxeU1nnqB,Rep,joe biden,president,nancy pelosi,joe boenher,nute grinwrich,rush limbaugh?,Female,Kentucky,30-49,High school degree or equivalent,White/Caucasian,FALSE,Republican,,,Strong Republican,,John Kerry,Mitt Romney,3.7,3,4.8000002,5.5999999,3.0999999,4.6999998,,,,,,,,,,,,The Tonight Show with Jay Leno,,,,60 Minutes,,,,,,,,Frontline,,,,,Extremely important,Very well,Some of the time,Somewhat,,Conservative,7,Republican,john boehner,rep,1,3,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,0,0,1,39.5,0,0,1,1
R_ehzYPvFB7SdztPv,Rep,obama,bill clinton,hilary clinton,cantor,boehner,ronald reagan,Female,Pennsylvania,30-49,Some college,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Nancy Pelosi,George W. Bush,2.5,3.3,2.8,3.9000001,3.7,4.3000002,The Simpsons,,,Today Show,,,,Good Morning America,,,,The Tonight Show with Jay Leno,,,,,The Late Show with David Letterman,,,,,,,,,,,The Early Show,Very important,Not very well,Rarely,Somewhat,,Conservative,6,Republican,john boehner,rep,2,3.9000001,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,0,0,1,39.5,0,0,1,1
R_1Bn5MYypAHSWjpr,Dem,barack obama,corey booker,hilary clinton,george bush,ronald reagan,john boehner,Male,Illinois,18-29,Bachelor's degree,Black/African American,FALSE,Democrat,,Not very strong Democrat,,,Bill Clinton,Mitt Romney,3.2,5.5999999,2.3,6.4000001,2.4000001,5.8000002,The Simpsons,ABS News Nightline,,,,,,Good Morning America,,,CNN Headline News / Newsroom,,,,,60 Minutes,,,,,,,,,,,,,Not very important,Not very well,Some of the time,Somewhat,,Liberal,2,Democrat,john boehner,rep,3,5.8000002,.94836026,0.526000023,-0.111000001,.943115,1,1,0,0,1,1,0,23.5,0,0,1,1
R_bIBxDfweTdqnYWx,Dem,barrack obama,nancy pelosi,harry reid,john boehner,mitch mcconnel,eric cantor,Male,Florida,30-49,Bachelor's degree,Black/African American,TRUE,Democrat,,Strong Democrat,,,Hillary Clinton,Paul Ryan,4,6.5,2.8,7,4,7,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,,,,,,,,Hardball with Chris Matthews,Rachel Maddow Show,,Not very important,Very well,Some of the time,Somewhat,,Liberal,1,Democrat,john boehner,rep,1,6.5,.94836026,0.526000023,-0.111000001,.943115,1,0,1,0,1,1,0,39.5,0,0,1,1
R_bl5c3RqWPUeAmSV,Rep,barack obama,bill clinton,joe biden,mitt romney,john boehner,john mccain,Female,Pennsylvania,50+,Some college,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,John Kerry,Paul Ryan,2,6.8000002,2,6.0999999,2,6.0999999,,,ABC World News,,,,,Good Morning America,,,,The Tonight Show with Jay Leno,,,,,The Late Show with David Letterman,,,,,,,,,,,,Very important,Very well,Most of the time,Somewhat,,Conservative,6,Republican,john boehner,rep,2,6.0999999,.94836026,0.526000023,-0.111000001,.943115,0,0,0,1,0,0,1,60,0,0,1,1
R_86UQUIINU6sdqzH,Rep,obama,pelosi,reid,rand paul,ted cruz,boehner,Male,Michigan,30-49,Bachelor's degree,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Hillary Clinton,Chris Christie,2,6,1,6.5999999,2,5,,,,,,,,,,,CNN Headline News / Newsroom,,,The Daily Show with Jon Stewart,,,,,,,Face the Nation,,Fox News,,,,,,Not very important,Very well,Some of the time,Somewhat,,Conservative,6,Republican,john boehner,rep,3,5,.94836026,0.526000023,-0.111000001,.943115,1,0,1,1,1,0,1,39.5,0,0,1,1
R_6Wk4BqIRHcUv47r,Dem,clinton  (both),pelosi (sp),obama,rush limbaugh  (it's true),boehner,cruz,Male,New York,50+,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Harry Reid,John McCain,2.7,6.9000001,2.4000001,6.5,4.1999998,5.9000001,,,ABC World News,,,,,,CBS Evening News,CBS Morning News,,The Tonight Show with Jay Leno,,,,60 Minutes,,,,Ellen DeGeneres Show,Face the Nation,,,Frontline,,,,,Very important,Very well,Some of the time,A great deal,,Liberal,3,Democrat,john boehner,rep,2,6.5,.94836026,0.526000023,-0.111000001,.943115,1,0,0,1,0,1,0,60,0,0,1,1
R_5tpalJQqUXQaAsZ,Dem,barack obama,hillary clinton,harry reid,john boehner,newt gingrech,mitch mcconnell,Male,Kentucky,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,Ronald Reagan,2,7,2,7,2,6,,,ABC World News,,NBC Nightly News,,,,,,,The Tonight Show with Jay Leno,,,,60 Minutes,The Late Show with David Letterman,,,Ellen DeGeneres Show,,,,,,,,,Very important,Very well,Most of the time,A great deal,,Liberal,1,Democrat,john boehner,rep,1,7,.94836026,0.526000023,-0.111000001,.943115,1,0,1,1,1,1,0,39.5,0,0,1,1
R_dpy8RTrjUJLVCmN,Dem,hillary clinton,elizabeth warren,harry reid,eric cantor,michelle bachman,john boehner,Female,Massachusetts,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Barack Obama,Chris Christie,2.7,6.4000001,2.0999999,7,2.5999999,2.9000001,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,Frontline,,,,,Very important,Very well,Rarely,Somewhat,,Liberal,1,Democrat,john boehner,rep,3,2.9000001,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,1,1,0,39.5,0,0,1,1
R_9XB8dNQihgHK1rn,Rep,obama,reed ,peloci,boehner,romney,bush,Female,Louisiana,50+,Some college,White/Caucasian,FALSE,Republican,,,Strong Republican,,Hillary Clinton,Rand Paul,1,6.0999999,1.1,5.6999998,1.1,6.9000001,,,,,,,,,,,,,,,None of these,,,The O'Reilly Factor,,,,Fox and Friends,Fox News,,,,,,Very important,Very well,All of the time,A great deal,,Conservative,7,Republican,john boehner,rep,1,6.0999999,.94836026,0.526000023,-0.111000001,.943115,0,0,0,1,0,0,1,60,0,0,1,1
R_3xxtrbSp2JgkDMF,Dem,obama,mcgovern,clinton,boehner,christi,mccain,Female,Massachusetts,50+,High school degree or equivalent,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Joseph Biden,Mitt Romney,1,7,2,4,1,7,,,,Today Show,NBC Nightly News,,,,,,,The Tonight Show with Jay Leno,,,,60 Minutes,The Late Show with David Letterman,,,,Face the Nation,,,,,,,,Very important,Very well,Rarely,Somewhat,,Moderate,2,Democrat,john boehner,rep,1,7,.94836026,0.526000023,-0.111000001,.943115,0,0,0,1,0,1,0,60,0,0,1,1
R_eVX4IQWqGlnOGbj,Dem,barack obama,chuck schumer,hillary clinton,john boehner,john mccain,chris christie,Female,New Jersey,50+,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Ted Kennedy,Mitt Romney,2.9000001,6.0999999,2.9000001,6.0999999,3,6.9000001,,,ABC World News,Today Show,,,,,,,,,,,,,The Late Show with David Letterman,,,,,,,,,,,,Very important,Very well,Some of the time,Somewhat,,Moderate,1,Democrat,john boehner,rep,1,6.0999999,.94836026,0.526000023,-0.111000001,.943115,0,0,0,1,1,1,0,60,0,0,1,1
R_06erFOOqO1BhLOB,Ind,obama,pelosi,biden,boehner,romney,bush jr.,Female,Colorado,30-49,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Neither,Hillary Clinton,John McCain,2,6,1.9,6,2,4,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Very well,Some of the time,Somewhat,,Moderate,4,Independent,john boehner,rep,1,6,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,1,0,0,39.5,0,0,1,1
R_9WZh4Mu7YiGjY3P,Dem,barack obama,hillary clinton,nancy pelosi,john bohner,paul ryan,marco rubio,Female,Wisconsin,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Harry Reid,Chris Christie,2.0999999,5.4000001,2.3,6.1999998,1.7,4.5,,,ABC World News,,,,,Good Morning America,,,,,,,,60 Minutes,,,,Ellen DeGeneres Show,,,,,,Hardball with Chris Matthews,Rachel Maddow Show,,Very important,Very well,Some of the time,Somewhat,,Liberal,2,Democrat,john boehner,rep,1,5.4000001,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,1,1,0,39.5,0,0,1,1
R_25iQMtz6pAXBVZP,Dem,barack obama,harry reid,hilary clinton,john boehner,mitch mcconnell,ted cruz,Male,Tennessee,50+,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Joseph Biden,John McCain,3.9000001,6.1999998,1.8,6.6999998,3.3,6.6999998,,,,Today Show,NBC Nightly News,The NewsHour with Jim Lehrer,,Good Morning America,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,Ellen DeGeneres Show,,,,,,,,,Very important,Very well,Some of the time,A great deal,,Liberal,1,Democrat,john boehner,rep,1,6.1999998,.94836026,0.526000023,-0.111000001,.943115,1,0,0,1,0,1,0,60,0,0,1,1
R_bHKPhVcffTc3ekd,Dem,barack obama,harry reid,bill clinton,john boehner,mitch mcconnell,chris christie,Male,Missouri,18-29,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Nancy Pelosi,Ronald Reagan,3,7,3.9000001,6.1999998,2,6,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Most of the time,Somewhat,,Moderate,1,Democrat,john boehner,rep,1,7,.94836026,0.526000023,-0.111000001,.943115,1,1,0,1,1,1,0,23.5,0,0,1,1
R_1zcs7QD7XI2SLlz,Dem,nancy pelosi,terry mcauliffe,obama,boehner,mccain,romney,Female,Virginia,18-29,Some college,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Hillary Clinton,Michele Bachmann,1.8,6.1999998,2.9000001,6.6999998,1.8,6.6999998,The Simpsons,,,,,,,Good Morning America,,,,,,,,,,,,,,,,,,,Rachel Maddow Show,,Very important,Very well,Some of the time,Somewhat,,Liberal,2,Democrat,john boehner,rep,1,6.1999998,.94836026,0.526000023,-0.111000001,.943115,0,1,0,1,0,1,0,23.5,0,0,1,1
R_1YRfDgzqf1d7CXb,Dem,president obama,president john f kennedy,senator amy koblucher,representative boenhner,president bush,representative erik paulsen,Female,Minnesota,50+,High school degree or equivalent,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John Kerry,Chris Christie,1,7,1,7,1.6,6.0999999,,,,Today Show,NBC Nightly News,,,,,,CNN Headline News / Newsroom,,,,,60 Minutes,,,,,,,Fox News,,,,,,Very important,Very well,Some of the time,Somewhat,,Liberal,2,Democrat,john boehner,rep,1,7,.94836026,0.526000023,-0.111000001,.943115,0,0,0,1,0,1,0,60,0,0,1,1
R_6ofV0b61dTAOf1r,Ind,hilary clinton,barack obama,john f kennedy,john boehner,ron paul,john mccain,Female,Michigan,18-29,Some college,Native Hawaiian or other Pacific Islander,TRUE,Independent,,,,Neither,John Kerry,Michele Bachmann,2.3,6.5,3,6.0999999,1.9,7,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Never,Very little,,Moderate,4,Independent,john boehner,rep,1,6.5,.94836026,0.526000023,-0.111000001,.943115,0,1,0,0,0,0,0,23.5,0,0,1,1
R_eqyxKfR7qhoFXJX,Dem,barack obama,joe biden,harry reid,john boehner,mitch mcconnel,john mccain,Female,Georgia,50+,Advanced degree,Black/African American,FALSE,Democrat,,Strong Democrat,,,Nancy Pelosi,Mitt Romney,3,6,3.0999999,5.6999998,3,6.0999999,,,ABC World News,,,,,Good Morning America,,,CNN Headline News / Newsroom,,,,,60 Minutes,,,,,,,,,,,,,Very important,Very well,Rarely,Somewhat,,Moderate,1,Democrat,john boehner,rep,1,6,.94836026,0.526000023,-0.111000001,.943115,0,0,0,0,1,1,0,60,0,0,1,1
R_cFIMJL5pqcaz8gt,Dem,barack obama,nancy pelosi,joe biden,mitt romney,john mccain,john boehner,Female,Missouri,50+,Bachelor's degree,Black/African American,FALSE,Democrat,,Strong Democrat,,,Hillary Clinton,Paul Ryan,1.4,7,1.4,7,1.3,7,,ABS News Nightline,,,,,,Good Morning America,CBS Evening News,,CNN Headline News / Newsroom,The Tonight Show with Jay Leno,,,,60 Minutes,The Late Show with David Letterman,,,,,,,,,,Rachel Maddow Show,,Extremely important,Extremely well,Most of the time,A great deal,,Liberal,1,Democrat,john boehner,rep,3,7,.94836026,0.526000023,-0.111000001,.943115,0,0,0,0,1,1,0,60,0,0,1,1
R_0lBHlIMwY00IEER,Dem,barack obama,joe biden,harry reid,john boehner,paul ryan,sara palin,Male,Florida,50+,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John F. Kennedy,John McCain,3,6,3,7,3,5,,,ABC World News,,,,,Good Morning America,,,,,,,,60 Minutes,,,,,,,,,,,,,Very important,Very well,Most of the time,Somewhat,,Moderate,2,Democrat,john boehner,rep,1,6,.94836026,0.526000023,-0.111000001,.943115,1,0,0,1,1,1,0,60,0,0,1,1
R_8nRJ7YXYIGCIKDX,Dem,president obama,nancy pelosi,harry reid,president george bush (2nd one),ted cruz,john boehner,Female,Oklahoma,30-49,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Hillary Clinton,Chris Christie,3,6.0999999,2,7,4,4,,,,,,,,Good Morning America,,,,The Tonight Show with Jay Leno,,,,,,,,Ellen DeGeneres Show,,,,,,,,,Very important,Very well,Some of the time,A great deal,,Liberal,1,Democrat,john boehner,rep,3,4,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,0,1,0,39.5,0,0,1,1
R_2nx739FaSDmdFVr,Dem,barack obama,harry reid,nancy pelosi,john boehner,mitch mcconnell,rand paul,Male,Massachusetts,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Joseph Biden,Ronald Reagan,4,6.0999999,3,7,1.5,5.5999999,The Simpsons,,,,,The NewsHour with Jim Lehrer,,,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,Frontline,,,,,Extremely important,Extremely well,All of the time,A great deal,,Liberal,1,Democrat,john boehner,rep,1,6.0999999,.94836026,0.526000023,-0.111000001,.943115,1,0,1,1,1,1,0,39.5,0,0,1,1
R_7U2U1z6sI3Xr8vb,Ind,barack obama,nancy pelosi,harry reid,john boehner,rand paul ,mitch mcconnell,Female,Tennessee,50+,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Neither,Hillary Clinton,Paul Ryan,1,3.9000001,1,6.5999999,1,7,,,,,,,,,,,CNN Headline News / Newsroom,,,,,,,The O'Reilly Factor,,,,Fox and Friends,Fox News,,Hannity with Sean Hannity,,,,Extremely important,Not very well,Never,Somewhat,,Conservative,4,Independent,john boehner,rep,1,3.9000001,.94836026,0.526000023,-0.111000001,.943115,0,0,0,1,1,0,0,60,0,0,1,1
R_aWtlABP4QvFJSBf,Rep,president obama,nancy pelosi,harry reid,ted cruz,john boehner,marco rubio,Male,Texas,50+,Some college,Native American or Alaska Native,TRUE,Independent,,,,Closer to Republican,Hillary Clinton,Ronald Reagan,1,6.5,1,6,1.5,6.5,,,,,,,,,,,,,,,None of these,,,,,,,Fox and Friends,Fox News,,,,,,Very important,Very well,Never,A great deal,,Conservative,5,Republican,john boehner,rep,2,6,.94836026,0.526000023,-0.111000001,.943115,1,0,0,0,0,0,1,60,0,0,1,1
R_0qhgO9xz2jgxglT,Ind,schumer,durbin,reid,boehner,mitchell,ryan,Male,Texas,50+,Advanced degree,White/Caucasian,FALSE,Independent,,,,Neither,Nancy Pelosi,Eric Cantor,1.4,6,2,6.5,1.4,7,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Extremely important,Extremely well,Rarely,A great deal,,Moderate,4,Independent,john boehner,rep,1,6,.94836026,0.526000023,-0.111000001,.943115,1,0,0,1,1,0,0,60,0,0,1,1
R_29oIMWnQv28m0V7,Ind,barack obama,newt gingrich,joe biden,mitt romney,john boener,,Male,Louisiana,30-49,Some college,White/Caucasian,FALSE,Independent,,,,Neither,Al Gore,Sarah Palin,1,7,1.9,6,4,6,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Very well,Rarely,Somewhat,,Moderate,4,Independent,john boehner,rep,2,6,.94836026,0.526000023,-0.111000001,.943115,1,0,1,1,0,0,0,39.5,0,0,1,1
R_4MZRAavinKNE7Kl,Dem,bill clinton,barack obama,hilary clinton,john boenher,reince priebus,n/a,Female,California,30-49,High school degree or equivalent,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Al Gore,Ronald Reagan,2,6.5,1.9,7,2,6.5,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not very important,Not very well,Never,Very little,,Liberal,3,Democrat,john boehner,rep,1,6.5,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,0,1,0,39.5,0,0,1,1
R_aXGGmejMffv0RTL,Ind,barack obama,joe biden,nancy pelosi,eric cantor,nancy pelosi,john boehner,Male,California,18-29,Bachelor's degree,White/Caucasian,TRUE,Independent,,,,Neither,Hillary Clinton,Mitt Romney,4.0999999,4.1999998,5.5,4.8000002,4.3000002,4.8000002,The Simpsons,,,,,,,,,,,,,,,,The Late Show with David Letterman,,,,,,,,,,,,Very important,Very well,Never,Somewhat,,Conservative,4,Independent,john boehner,rep,3,4.8000002,.94836026,0.526000023,-0.111000001,.943115,1,1,0,1,1,0,0,23.5,0,0,1,1
R_0pIAkLhegMVtvJr,Rep,harry reid,hillary clinton,bill clinton,ronald reagan,john boehner,george washington,Male,Washington,18-29,Some college,White/Caucasian,FALSE,Republican,,,Strong Republican,,Barack Obama,George W. Bush,1,7,1,5.1999998,1,6,,ABS News Nightline,ABC World News,,,,,Good Morning America,,,,,,,,,,The O'Reilly Factor,,,,,Fox News,,,,,,Extremely important,Extremely well,Most of the time,A great deal,,Conservative,7,Republican,john boehner,rep,2,5.1999998,.94836026,0.526000023,-0.111000001,.943115,1,1,0,1,0,0,1,23.5,0,0,1,1
R_7TKgzkJomRjQOVv,Dem,barack obama,hilary clinton,elizabeth warren,john boehner,mitt romney,chris christie,Male,California,50+,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Harry Reid,Eric Cantor,4.5,5.8000002,5,5.3000002,4.5,6.1999998,The Simpsons,,,,,,,,CBS Evening News,,,,,The Daily Show with Jon Stewart,,,,,,,,,,,,,,,Extremely important,Extremely well,All of the time,A great deal,,Liberal,3,Democrat,john boehner,rep,1,5.8000002,.94836026,0.526000023,-0.111000001,.943115,1,0,0,1,0,1,0,60,0,0,1,1
R_eQFqft8b2qyX58p,Dem,barack obama,bernie sanders,nancy pelosi,john boehner,mitch mcconnel,paul ryan,Male,Kentucky,30-49,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Harry Reid,Eric Cantor,6,7,1,7,4.6999998,7,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Very important,Very well,Most of the time,A great deal,,Liberal,3,Democrat,john boehner,rep,1,7,.94836026,0.526000023,-0.111000001,.943115,1,0,1,1,0,1,0,39.5,0,0,1,1
R_8p38BguklEfaqbP,Dem,obama,nancy pelosi,harry reid,bohner,romney,john mccain,Male,Ohio,18-29,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Hillary Clinton,Ted Cruz,1.9,7,1.9,7,1.9,7,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Extremely important,Extremely well,All of the time,A great deal,,Liberal,1,Democrat,john boehner,rep,1,7,.94836026,0.526000023,-0.111000001,.943115,1,1,0,1,0,1,0,23.5,0,0,1,1
R_79yu2DqHpwjlO4t,Rep,obama,pelosi,clinton,boehner,ryan,cantor,Female,Michigan,30-49,Advanced degree,White/Caucasian,FALSE,Independent,,,,Closer to Republican,Harry Reid,John McCain,1,2,1,5,1,2,,,,,,,,,,,,,,,None of these,60 Minutes,,,,,,Fox and Friends,Fox News,,,,,,Very important,Very well,Never,Somewhat,,Conservative,5,Republican,john boehner,rep,1,2,.94836026,0.526000023,-0.111000001,.943115,0,0,1,1,1,0,1,39.5,0,0,1,1
